x,s,v,rho_over_rho0
8.057269810694934975e+00,1.427109935346695415e-05,-4.459210651904392253e-01,2.482430775890828585e-13
8.119132849822516818e+00,1.261260809018698472e-05,-4.422441139561020251e-01,1.909539332772623703e-13
8.181470868155200193e+00,1.113509210830430683e-05,-4.385951789375466814e-01,1.465760292071086722e-13
8.244287512543355234e+00,9.820207552540456030e-06,-4.349740466676109141e-01,1.122724440610007705e-13
8.307586457837519589e+00,8.651311160325599791e-06,-4.313805053056292693e-01,8.581283043692995930e-14
8.371371407103435303e+00,7.613319509154520788e-06,-4.278143446250372572e-01,6.544748964356599729e-14
8.435646091838655991e+00,6.692578228319834872e-06,-4.242753560010741332e-01,4.980676235166916218e-14
8.500414272190905507e+00,5.876740626502039585e-06,-4.207633323985749962e-01,3.782082206330677587e-14
8.565679737177966047e+00,5.154655203106641645e-06,-4.172780683598636964e-01,2.865587521205211495e-14
8.631446304909383471e+00,4.516261528377728897e-06,-4.138193599927308952e-01,2.166352483322825287e-14
8.697717822809833521e+00,3.952493995074281597e-06,-4.103870049585060520e-01,1.634067194380356718e-14
8.764498167844177345e+00,3.455192962713510124e-06,-4.069808024602216689e-01,1.229783339640317832e-14
8.831791246744336021e+00,3.017022833955667258e-06,-4.036005532308630794e-01,9.234166584822093475e-15
8.899600996237738926e+00,2.631396621509748917e-06,-4.002460595217159911e-01,6.917826329125471670e-15
8.967931383277690571e+00,2.292406582861846085e-06,-3.969171250907947979e-01,5.170551186443696076e-15
9.036786405275417877e+00,1.994760519084071811e-06,-3.936135551913635955e-01,3.855596652295599816e-15
9.106170090333984390e+00,1.733723352862925640e-06,-3.903351565605399642e-01,2.868310636431435981e-15
9.176086497483836979e+00,1.505063619621550716e-06,-3.870817374079942308e-01,2.128789993299855681e-15
9.246539716920327834e+00,1.305004524113618775e-06,-3.838531074047259462e-01,1.576172177121626549e-15
9.317533870242995064e+00,1.130179233079381330e-06,-3.806490776719299585e-01,1.164208556646302915e-15
9.389073110696648072e+00,9.775900924066859526e-07,-3.774694607699480287e-01,8.578399005445638671e-16
9.461161623414412247e+00,8.445714746831330232e-07,-3.743140706872997714e-01,6.305535810215032901e-16
9.533803625662464754e+00,7.287559800127657373e-07,-3.711827228298059111e-01,4.623490396875867099e-16
9.607003367086807799e+00,6.280437294582468148e-07,-3.680752340097860342e-01,3.381753773111582352e-16
9.680765129961853788e+00,5.405745064291136835e-07,-3.649914224353433267e-01,2.467344860620375685e-16
9.755093229441010649e+00,4.647025167352971718e-07,-3.619311076997264176e-01,1.795664934189931677e-16
9.829992013809022211e+00,3.989735528447758683e-07,-3.588941107707798173e-01,1.303526869322178046e-16
9.905465864736401116e+00,3.421043621050429582e-07,-3.558802539804681309e-01,9.438555059543304098e-17
9.981519197535774879e+00,2.929640323013283833e-07,-3.528893610144818171e-01,6.816688013846111361e-17
1.005815646142013087e+01,2.505572209203361469e-07,-3.499212569019241603e-01,4.910380811216105217e-17
1.013538213976321600e+01,2.140090668651752766e-07,-3.469757680050718496e-01,3.527948140569191597e-17
1.021320075036167196e+01,1.825516351259454135e-07,-3.440527220092217120e-01,2.528050930237473667e-17
1.029161684569942636e+01,1.555117560543756355e-07,-3.411519479126070009e-01,1.806746965628815710e-17
1.037063501321397574e+01,1.323001314290341907e-07,-3.382732760163950636e-01,1.287798612603660983e-17
1.045025987556483571e+01,1.124015894385712477e-07,-3.354165379147566739e-01,9.154377663415862018e-18
1.053049609090384919e+01,9.536638006803258499e-08,-3.325815664850187980e-01,6.489795839962080589e-18
1.061134835314778257e+01,8.080241116136362103e-08,-3.297681958778844735e-01,4.588234416886972503e-18
1.069282139225289363e+01,6.836833366919701423e-08,-3.269762615077312917e-01,3.234919412808609434e-18
1.077491997449162753e+01,5.776739229217900867e-08,-3.242056000429838214e-01,2.274445429033196034e-18
1.085764890273153327e+01,4.874196491627293000e-08,-3.214560493965551990e-01,1.594676443131875720e-18
1.094101301671610571e+01,4.106872092781329369e-08,-3.187274487163696546e-01,1.114924312859122677e-18
1.102501719334800434e+01,3.455433471347924431e-08,-3.160196383759493188e-01,7.772927591109204945e-19
1.110966634697431665e+01,2.903169641570223788e-08,-3.133324599650770814e-01,5.403571429166730765e-19
1.119496542967413966e+01,2.435656734886314734e-08,-3.106657562805271167e-01,3.745628934076717934e-19
1.128091943154814558e+01,2.040463240829373802e-08,-3.080193713168722369e-01,2.588848624077251234e-19
1.136753338101060784e+01,1.706890634436590206e-08,-3.053931502573544732e-01,1.784091055469395807e-19
1.145481234508353907e+01,1.425745494988845319e-08,-3.027869394648288748e-01,1.225874918846731842e-19
1.154276142969309404e+01,1.189139604197874697e-08,-3.002005864727764206e-01,8.398163958417449826e-20
1.163138577996837064e+01,9.903148630789985576e-09,-2.976339399763816007e-01,5.736166847702670294e-20
1.172069058054226431e+01,8.234901877520107009e-09,-2.950868498236851045e-01,3.906146764316419775e-20
1.181068105585487338e+01,6.837278372982246015e-09,-2.925591670067967387e-01,2.651885338727970068e-20
1.190136247045907503e+01,5.668168935086730086e-09,-2.900507436531801764e-01,1.794858878741392124e-20
1.199274012932861666e+01,4.691718547404448230e-09,-2.875614330169991018e-01,1.211058599050515395e-20
1.208481937816831397e+01,3.877445259448731337e-09,-2.850910894705365739e-01,8.146088508261019456e-21
1.217760560372688339e+01,3.199475859413079747e-09,-2.826395684956728993e-01,5.462254961691934858e-21
1.227110423411203577e+01,2.635883928081119787e-09,-2.802067266754318942e-01,3.651097033845391576e-21
1.236532073910801621e+01,2.168117503803399394e-09,-2.777924216855914286e-01,2.432724679210329741e-21
1.246026063049568755e+01,1.780505047349557146e-09,-2.753965122863545889e-01,1.615735497874772086e-21
1.255592946237482366e+01,1.459829705749753966e-09,-2.730188583140912284e-01,1.069657548826869097e-21
1.265233283148913834e+01,1.194963048754721275e-09,-2.706593206731350287e-01,7.058393033088491355e-22
1.274947637755364305e+01,9.765505022859657948e-10,-2.683177613276478968e-01,4.642402801012376814e-22
1.284736578358468506e+01,7.967416413941628229e-10,-2.659940432935424814e-01,3.043301322410326594e-22
1.294600677623225593e+01,6.489593412225230634e-10,-2.636880306304713595e-01,1.988389300674832538e-22
1.304540512611510650e+01,5.277025279300459136e-10,-2.613995884338726761e-01,1.294795881271663048e-22
1.314556664815831688e+01,4.283779314076175447e-10,-2.591285828270783465e-01,8.402986334257964683e-23
1.324649720193344216e+01,3.471568261475770181e-10,-2.568748809534825983e-01,5.434848165343512633e-23
1.334820269200141496e+01,2.808532633851566913e-10,-2.546383509687674129e-01,3.503091368756743679e-23
1.345068906825780886e+01,2.268207535654143060e-10,-2.524188620331932476e-01,2.250166280370392520e-23
1.355396232628102560e+01,1.828647596572939383e-10,-2.502162843039419382e-01,1.440341891440631842e-23
1.365802850768297816e+01,1.471687146394031317e-10,-2.480304889275224411e-01,9.187409311605365073e-24
1.376289370046265681e+01,1.182315858947846290e-10,-2.458613480322299205e-01,5.839633889421761246e-24
1.386856403936211102e+01,9.481528006672850922e-11,-2.437087347206688404e-01,3.698552376380497946e-24
1.397504570622544762e+01,7.590041847955992456e-11,-2.415725230623270436e-01,2.334102739033399941e-24
1.408234493036045087e+01,6.064921943502932866e-11,-2.394525880862090617e-01,1.467704337376749337e-24
1.419046798890298433e+01,4.837440308260001238e-11,-2.373488057735259060e-01,9.195511731958217840e-25
1.429942120718431298e+01,3.851319030101178524e-11,-2.352610530504373465e-01,5.740109463621234484e-25
1.440921095910097627e+01,3.060560195937949213e-11,-2.331892077808555841e-01,3.569928791087627527e-25
1.451984366748778399e+01,2.427638158849176664e-11,-2.311331487592976075e-01,2.211984763606896215e-25
1.463132580449350151e+01,1.921996515232729221e-11,-2.290927557037958917e-01,1.365450406095321376e-25
1.474366389195959393e+01,1.518800828093080365e-11,-2.270679092488594175e-01,8.397091938659419210e-26
1.485686450180159568e+01,1.197905579743182033e-11,-2.250584909384938381e-01,5.144331562773678870e-26
1.497093425639367403e+01,9.430002227291789996e-12,-2.230643832192698017e-01,3.139524565469251742e-26
1.508587982895603119e+01,7.409046615367998644e-12,-2.210854694334460913e-01,1.908628779176729527e-26
1.520170794394526581e+01,5.809891627914622713e-12,-2.191216338121458052e-01,1.155817844764256039e-26
1.531842537744787158e+01,4.546976665064178887e-12,-2.171727614685815821e-01,6.971966659889598239e-27
1.543603895757648203e+01,3.551568503926192102e-12,-2.152387383913374752e-01,4.188965284607974475e-27
1.555455556486942648e+01,2.768561663471558182e-12,-2.133194514376975104e-01,2.506866979146297063e-27
1.567398213269319918e+01,2.153864954316662123e-12,-2.114147883270273698e-01,1.494226197445217454e-27
1.579432564764819702e+01,1.672271179863931230e-12,-2.095246376342038697e-01,8.870525230802139495e-28
1.591559314997724606e+01,1.295724237509302226e-12,-2.076488887830996166e-01,5.244663261525987339e-28
1.603779173397759905e+01,1.001912403974805490e-12,-2.057874320401120449e-01,3.088221691598177243e-28
1.616092854841592441e+01,7.731287870324022973e-13,-2.039401585077444123e-01,1.810961300194497520e-28
1.628501079694648368e+01,5.953501401196074516e-13,-2.021069601182357012e-01,1.057564636132527356e-28
1.641004573853269832e+01,4.574937703104383168e-13,-2.002877296272362329e-01,6.150195024479914207e-29
1.653604068787158354e+01,3.508193842859397107e-13,-1.984823606075374058e-01,3.561575875077381816e-29
1.666300301582183252e+01,2.684486342387473905e-13,-1.966907474428426505e-01,2.053780154894068384e-29
1.679094014983492400e+01,2.049800363067433447e-13,-1.949127853215906481e-01,1.179264447337319086e-29
1.691985957438979327e+01,1.561810001497322052e-13,-1.931483702308211536e-01,6.742190075835197284e-30
1.704976883143047317e+01,1.187420672595766571e-13,-1.913973989500932227e-01,3.838047298454919194e-30
1.718067552080742999e+01,9.008122410226026646e-14,-1.896597690454449037e-01,2.175335203933077454e-30
1.731258730072216068e+01,6.818843276134311679e-14,-1.879353788634008926e-01,1.227539755102979652e-30
1.744551188817514031e+01,5.150238944897966717e-14,-1.862241275250264283e-01,6.896447338960215048e-31
1.757945705941742887e+01,3.881304992915058522e-14,-1.845259149200237647e-01,3.857293875087028534e-31
1.771443065040539011e+01,2.918470915551324261e-14,-1.828406417008784091e-01,2.147802995166204307e-31
1.785044055725922618e+01,2.189543929427106885e-14,-1.811682092770453001e-01,1.190549752221754872e-31
1.798749473672485877e+01,1.638951670449665421e-14,-1.795085198091820322e-01,6.569450371071863877e-32
1.812560120663953711e+01,1.224013845320461374e-14,-1.778614762034233798e-01,3.608493446215030814e-32
1.826476804640067897e+01,9.120270841810418458e-15,-1.762269821057038943e-01,1.972991662868895782e-32
1.840500339743867997e+01,6.779909647212474225e-15,-1.746049418961193034e-01,1.073777031411023624e-32
1.854631546369314421e+01,5.028383694261951202e-15,-1.729952606833328743e-01,5.816739772354426610e-33
1.868871251209280260e+01,3.720615929339397665e-15,-1.713978442990248263e-01,3.136238030901505370e-33
1.883220287303927165e+01,2.746482468728395230e-15,-1.698125992923815997e-01,1.683020925255290675e-33
1.897679494089418739e+01,2.022590898710154667e-15,-1.682394329246313658e-01,8.988939744142745430e-34
1.912249717447042485e+01,1.485943194792751902e-15,-1.666782531636169518e-01,4.778078771196781623e-34
1.926931809752686675e+01,1.089063171673433921e-15,-1.651289686784128408e-01,2.527618661047905302e-34
1.941726629926721515e+01,7.962592020114894939e-16,-1.635914888339805029e-01,1.330671503054820290e-34
1.956635043484224212e+01,5.807647789062008901e-16,-1.620657236858684680e-01,6.971383702666144175e-35
1.971657922585628242e+01,4.225561691530965401e-16,-1.605515839749489804e-01,3.634493179336603187e-35
1.986796146087740667e+01,3.066909981298235173e-16,-1.590489811221965366e-01,1.885530411238912444e-35
2.002050599595152391e+01,2.220466059616898762e-16,-1.575578272235064470e-01,9.733662433238540690e-36
2.017422175512066218e+01,1.603644114124553042e-16,-1.560780350445505060e-01,4.999890693552376347e-36
2.032911773094474484e+01,1.155279097652391927e-16,-1.546095180156763504e-01,2.555494031207781023e-36
2.048520298502787540e+01,8.301858686248213239e-17,-1.531521902268411506e-01,1.299595596534188870e-36
2.064248664854833493e+01,5.950696676322207887e-17,-1.517059664225868243e-01,6.575816776542718081e-37
2.080097792279295277e+01,4.254602946131049427e-17,-1.502707619970507225e-01,3.310462465857815518e-37
2.096068607969513664e+01,3.034197445165450703e-17,-1.488464929890185307e-01,1.658115543574542047e-37
2.112162046237746083e+01,2.158326817994069627e-17,-1.474330760770109217e-01,8.262625072244839166e-38
2.128379048569821563e+01,1.531349414079964229e-17,-1.460304285744092045e-01,4.096271599909457003e-38
2.144720563680211711e+01,1.083703409459775976e-17,-1.446384684246190266e-01,2.020307839655803730e-38
2.161187547567553580e+01,7.649290578527663231e-18,-1.432571141962679095e-01,9.912780882333951509e-39
2.177780963570545936e+01,5.385204266245344937e-18,-1.418862850784439467e-01,4.838537031366716208e-39
2.194501782424326564e+01,3.781372391902934909e-18,-1.405259008759666695e-01,2.349444139183142417e-39
2.211350982317251379e+01,2.648250943829274067e-18,-1.391758820046963274e-01,1.134856672780636119e-39
2.228329548948137173e+01,1.849812279051891467e-18,-1.378361494868766135e-01,5.452988460610614924e-40
2.245438475583899773e+01,1.288699589386037730e-18,-1.365066249465166082e-01,2.606388565130695050e-40
2.262678763117679637e+01,8.954228613106398614e-19,-1.351872306048041705e-01,1.239220692121416050e-40
2.280051420127389861e+01,6.205179572445513578e-19,-1.338778892755561889e-01,5.860808440673531272e-41
2.297557462934716099e+01,4.288720550664489522e-19,-1.325785243607033315e-01,2.757152798893835046e-41
2.315197915664588990e+01,2.956284369993183745e-19,-1.312890598458078817e-01,1.290191779009403176e-41
2.332973810305071538e+01,2.032393982536299217e-19,-1.300094202956184608e-01,6.005292634360370910e-42
2.350886186767747787e+01,1.393514008918314134e-19,-1.287395308496559199e-01,2.780337843766805994e-42
2.368936092948551320e+01,9.529176813337345535e-20,-1.274793172178344258e-01,1.280389730765103319e-42
2.387124584789086867e+01,6.498891168813080833e-20,-1.262287056761141057e-01,5.864978964238726084e-43
2.405452726338374703e+01,4.420410211281610165e-20,-1.249876230621901341e-01,2.672203914008315439e-43
2.423921589815118693e+01,2.998646641407182410e-20,-1.237559967712112685e-01,1.211020656537045374e-43
2.442532255670429109e+01,2.028746512558284676e-20,-1.225337547515327197e-01,5.458999551242367252e-44
2.461285812651022198e+01,1.368897142750362028e-20,-1.213208255005013836e-01,2.447685632793744488e-44
2.480183357862935623e+01,9.212034158226020636e-21,-1.201171380602715638e-01,1.091645433983009023e-44
2.499225996835679098e+01,6.182775900192172869e-21,-1.189226220136557072e-01,4.842772334426128665e-45
2.518414843586931440e+01,4.138630536903000000e-21,-1.177372074800037693e-01,2.136962377589261634e-45
2.537751020687698045e+01,2.762977361031313678e-21,-1.165608251111156235e-01,9.379824918527216137e-46
2.557235659328006960e+01,1.839705116728427581e-21,-1.153934060871828482e-01,4.095368921270652159e-46
2.576869899383052598e+01,1.221721997300717972e-21,-1.142348821127646685e-01,1.778680333985849964e-46
2.596654889479899353e+01,8.091951417473368735e-22,-1.130851854127912920e-01,7.684509791583461792e-47
2.616591787064674079e+01,5.345576668881206134e-22,-1.119442487285992049e-01,3.302594696371132462e-47
2.636681758470271575e+01,3.522088774666199940e-22,-1.108120053139968753e-01,1.411962844781043899e-47
2.656925978984609671e+01,2.314593580755535667e-22,-1.096883889313587518e-01,6.005216641328854205e-48
2.677325632919350440e+01,1.517128571275267860e-22,-1.085733338477521820e-01,2.540858523283693884e-48
2.697881913679207599e+01,9.918543031219033610e-23,-1.074667748310906001e-01,1.069517737754264810e-48
2.718596023831749875e+01,6.467791323465233566e-23,-1.063686471463180655e-01,4.478790469641858269e-49
2.739469175177774574e+01,4.206797138506223115e-23,-1.052788865516210010e-01,1.865986102526379004e-49
